il,yil,gosterge_kodu,gosterge,deger
Rize,2019,yatak_1000,Bin kişiye düşen hastane yatağı,3.27
Sakarya,2019,yatak_1000,Bin kişiye düşen hastane yatağı,1.88
Samsun,2019,yatak_1000,Bin kişiye düşen hastane yatağı,3.66
Siirt,2019,yatak_1000,Bin kişiye düşen hastane yatağı,2.6
Sinop,2019,yatak_1000,Bin kişiye düşen hastane yatağı,2.68
Sivas,2019,yatak_1000,Bin kişiye düşen hastane yatağı,4.12
Tekirdağ,2019,yatak_1000,Bin kişiye düşen hastane yatağı,2.6
Tokat,2019,yatak_1000,Bin kişiye düşen hastane yatağı,3.67
Trabzon,2019,yatak_1000,Bin kişiye düşen hastane yatağı,4.01
Tunceli,2019,yatak_1000,Bin kişiye düşen hastane yatağı,1.77
Uşak,2019,yatak_1000,Bin kişiye düşen hastane yatağı,3.33
Van,2019,yatak_1000,Bin kişiye düşen hastane yatağı,2.66
Yalova,2019,yatak_1000,Bin kişiye düşen hastane yatağı,2.29
Yozgat,2019,yatak_1000,Bin kişiye düşen hastane yatağı,3.05
Zonguldak,2019,yatak_1000,Bin kişiye düşen hastane yatağı,3.78
Çanakkale,2019,yatak_1000,Bin kişiye düşen hastane yatağı,3.11
Çankırı,2019,yatak_1000,Bin kişiye düşen hastane yatağı,2.38
Çorum,2019,yatak_1000,Bin kişiye düşen hastane yatağı,3.12
İstanbul,2019,yatak_1000,Bin kişiye düşen hastane yatağı,2.62
İzmir,2019,yatak_1000,Bin kişiye düşen hastane yatağı,2.8
Şanlıurfa,2019,yatak_1000,Bin kişiye düşen hastane yatağı,1.92
Şırnak,2019,yatak_1000,Bin kişiye düşen hastane yatağı,1.19
Adana,2020,yatak_1000,Bin kişiye düşen hastane yatağı,3.28
Adıyaman,2020,yatak_1000,Bin kişiye düşen hastane yatağı,2.22
Afyon,2020,yatak_1000,Bin kişiye düşen hastane yatağı,3.14
Aksaray,2020,yatak_1000,Bin kişiye düşen hastane yatağı,1.99
Amasya,2020,yatak_1000,Bin kişiye düşen hastane yatağı,2.49
Ankara,2020,yatak_1000,Bin kişiye düşen hastane yatağı,3.5
Antalya,2020,yatak_1000,Bin kişiye düşen hastane yatağı,2.94
Ardahan,2020,yatak_1000,Bin kişiye düşen hastane yatağı,2.24
Artvin,2020,yatak_1000,Bin kişiye düşen hastane yatağı,2.14
Aydın,2020,yatak_1000,Bin kişiye düşen hastane yatağı,2.88
Ağrı,2020,yatak_1000,Bin kişiye düşen hastane yatağı,1.67
Balıkesir,2020,yatak_1000,Bin kişiye düşen hastane yatağı,2.71
Bartın,2020,yatak_1000,Bin kişiye düşen hastane yatağı,2.17
Batman,2020,yatak_1000,Bin kişiye düşen hastane yatağı,3.13
Bayburt,2020,yatak_1000,Bin kişiye düşen hastane yatağı,2.44
Bilecik,2020,yatak_1000,Bin kişiye düşen hastane yatağı,2.67
Bingöl,2020,yatak_1000,Bin kişiye düşen hastane yatağı,2.68
Bitlis,2020,yatak_1000,Bin kişiye düşen hastane yatağı,2.81
Bolu,2020,yatak_1000,Bin kişiye düşen hastane yatağı,4.78
Burdur,2020,yatak_1000,Bin kişiye düşen hastane yatağı,2.88
Bursa,2020,yatak_1000,Bin kişiye düşen hastane yatağı,2.7
Denizli,2020,yatak_1000,Bin kişiye düşen hastane yatağı,3.11
Diyarbakır,2020,yatak_1000,Bin kişiye düşen hastane yatağı,2.69
Düzce,2020,yatak_1000,Bin kişiye düşen hastane yatağı,2.13
Edirne,2020,yatak_1000,Bin kişiye düşen hastane yatağı,4.75
Elazığ,2020,yatak_1000,Bin kişiye düşen hastane yatağı,5.37
Erzincan,2020,yatak_1000,Bin kişiye düşen hastane yatağı,3.03
Erzurum,2020,yatak_1000,Bin kişiye düşen hastane yatağı,4.78
Eskişehir,2020,yatak_1000,Bin kişiye düşen hastane yatağı,4.23
Gaziantep,2020,yatak_1000,Bin kişiye düşen hastane yatağı,3.06
Giresun,2020,yatak_1000,Bin kişiye düşen hastane yatağı,4.32
Gümüşhane,2020,yatak_1000,Bin kişiye düşen hastane yatağı,3.25
Hakkari,2020,yatak_1000,Bin kişiye düşen hastane yatağı,1.49
Hatay,2020,yatak_1000,Bin kişiye düşen hastane yatağı,2.66
Isparta,2020,yatak_1000,Bin kişiye düşen hastane yatağı,4.74
Iğdır,2020,yatak_1000,Bin kişiye düşen hastane yatağı,1.55
Kahramanmaraş,2020,yatak_1000,Bin kişiye düşen hastane yatağı,2.56
Karabük,2020,yatak_1000,Bin kişiye düşen hastane yatağı,3.08
Karaman,2020,yatak_1000,Bin kişiye düşen hastane yatağı,2.46
Kars,2020,yatak_1000,Bin kişiye düşen hastane yatağı,2.84
Kastamonu,2020,yatak_1000,Bin kişiye düşen hastane yatağı,3.31
Kayseri,2020,yatak_1000,Bin kişiye düşen hastane yatağı,3.36
Kilis,2020,yatak_1000,Bin kişiye düşen hastane yatağı,2.56
Kocaeli,2020,yatak_1000,Bin kişiye düşen hastane yatağı,2.41
Konya,2020,yatak_1000,Bin kişiye düşen hastane yatağı,3.8
Kütahya,2020,yatak_1000,Bin kişiye düşen hastane yatağı,3.28
Kırklareli,2020,yatak_1000,Bin kişiye düşen hastane yatağı,2.79
Kırıkkale,2020,yatak_1000,Bin kişiye düşen hastane yatağı,4.5
Kırşehir,2020,yatak_1000,Bin kişiye düşen hastane yatağı,1.91
Malatya,2020,yatak_1000,Bin kişiye düşen hastane yatağı,3.69
Manisa,2020,yatak_1000,Bin kişiye düşen hastane yatağı,3.3
Mardin,2020,yatak_1000,Bin kişiye düşen hastane yatağı,1.69
Mersin,2020,yatak_1000,Bin kişiye düşen hastane yatağı,2.66
Muğla,2020,yatak_1000,Bin kişiye düşen hastane yatağı,2.2
Muş,2020,yatak_1000,Bin kişiye düşen hastane yatağı,1.9
Nevşehir,2020,yatak_1000,Bin kişiye düşen hastane yatağı,2.4
Niğde,2020,yatak_1000,Bin kişiye düşen hastane yatağı,2.56
Ordu,2020,yatak_1000,Bin kişiye düşen hastane yatağı,2.97
Osmaniye,2020,yatak_1000,Bin kişiye düşen hastane yatağı,2.46
Rize,2020,yatak_1000,Bin kişiye düşen hastane yatağı,3.27
Sakarya,2020,yatak_1000,Bin kişiye düşen hastane yatağı,2.17
Samsun,2020,yatak_1000,Bin kişiye düşen hastane yatağı,3.85
Siirt,2020,yatak_1000,Bin kişiye düşen hastane yatağı,2.37
Sinop,2020,yatak_1000,Bin kişiye düşen hastane yatağı,3.05
Sivas,2020,yatak_1000,Bin kişiye düşen hastane yatağı,4.1
Tekirdağ,2020,yatak_1000,Bin kişiye düşen hastane yatağı,2.8
Tokat,2020,yatak_1000,Bin kişiye düşen hastane yatağı,3.85
Trabzon,2020,yatak_1000,Bin kişiye düşen hastane yatağı,4.21
Tunceli,2020,yatak_1000,Bin kişiye düşen hastane yatağı,1.8
Uşak,2020,yatak_1000,Bin kişiye düşen hastane yatağı,3.34
Van,2020,yatak_1000,Bin kişiye düşen hastane yatağı,2.63
Yalova,2020,yatak_1000,Bin kişiye düşen hastane yatağı,2.77
Yozgat,2020,yatak_1000,Bin kişiye düşen hastane yatağı,3.01
Zonguldak,2020,yatak_1000,Bin kişiye düşen hastane yatağı,3.88
Çanakkale,2020,yatak_1000,Bin kişiye düşen hastane yatağı,3.15
Çankırı,2020,yatak_1000,Bin kişiye düşen hastane yatağı,2.42
Çorum,2020,yatak_1000,Bin kişiye düşen hastane yatağı,3.23
İstanbul,2020,yatak_1000,Bin kişiye düşen hastane yatağı,3.0
İzmir,2020,yatak_1000,Bin kişiye düşen hastane yatağı,2.75
Şanlıurfa,2020,yatak_1000,Bin kişiye düşen hastane yatağı,1.93
Şırnak,2020,yatak_1000,Bin kişiye düşen hastane yatağı,1.42
Adana,2021,yatak_1000,Bin kişiye düşen hastane yatağı,3.33
Adıyaman,2021,yatak_1000,Bin kişiye düşen hastane yatağı,2.18
Afyon,2021,yatak_1000,Bin kişiye düşen hastane yatağı,3.12
Aksaray,2021,yatak_1000,Bin kişiye düşen hastane yatağı,2.6
Amasya,2021,yatak_1000,Bin kişiye düşen hastane yatağı,2.49
Ankara,2021,yatak_1000,Bin kişiye düşen hastane yatağı,3.35
Antalya,2021,yatak_1000,Bin kişiye düşen hastane yatağı,2.91
Ardahan,2021,yatak_1000,Bin kişiye düşen hastane yatağı,2.26
Artvin,2021,yatak_1000,Bin kişiye düşen hastane yatağı,2.14
Aydın,2021,yatak_1000,Bin kişiye düşen hastane yatağı,3.09
Ağrı,2021,yatak_1000,Bin kişiye düşen hastane yatağı,1.68
Balıkesir,2021,yatak_1000,Bin kişiye düşen hastane yatağı,2.71
Bartın,2021,yatak_1000,Bin kişiye düşen hastane yatağı,2.14
Batman,2021,yatak_1000,Bin kişiye düşen hastane yatağı,2.92
Bayburt,2021,yatak_1000,Bin kişiye düşen hastane yatağı,3.76
Bilecik,2021,yatak_1000,Bin kişiye düşen hastane yatağı,2.63
Bingöl,2021,yatak_1000,Bin kişiye düşen hastane yatağı,2.68
Bitlis,2021,yatak_1000,Bin kişiye düşen hastane yatağı,3.02
Bolu,2021,yatak_1000,Bin kişiye düşen hastane yatağı,4.58
Burdur,2021,yatak_1000,Bin kişiye düşen hastane yatağı,2.81
Bursa,2021,yatak_1000,Bin kişiye düşen hastane yatağı,2.66
Denizli,2021,yatak_1000,Bin kişiye düşen hastane yatağı,3.08
Diyarbakır,2021,yatak_1000,Bin kişiye düşen hastane yatağı,2.74
Düzce,2021,yatak_1000,Bin kişiye düşen hastane yatağı,2.24
Edirne,2021,yatak_1000,Bin kişiye düşen hastane yatağı,4.7
Elazığ,2021,yatak_1000,Bin kişiye düşen hastane yatağı,5.38
Erzincan,2021,yatak_1000,Bin kişiye düşen hastane yatağı,2.99
Erzurum,2021,yatak_1000,Bin kişiye düşen hastane yatağı,4.81
Eskişehir,2021,yatak_1000,Bin kişiye düşen hastane yatağı,4.07
Gaziantep,2021,yatak_1000,Bin kişiye düşen hastane yatağı,3.12
Giresun,2021,yatak_1000,Bin kişiye düşen hastane yatağı,3.87
Gümüşhane,2021,yatak_1000,Bin kişiye düşen hastane yatağı,2.59
Hakkari,2021,yatak_1000,Bin kişiye düşen hastane yatağı,1.54
Hatay,2021,yatak_1000,Bin kişiye düşen hastane yatağı,2.69
Isparta,2021,yatak_1000,Bin kişiye düşen hastane yatağı,4.74
Iğdır,2021,yatak_1000,Bin kişiye düşen hastane yatağı,1.54
Kahramanmaraş,2021,yatak_1000,Bin kişiye düşen hastane yatağı,2.7
Karabük,2021,yatak_1000,Bin kişiye düşen hastane yatağı,2.91
Karaman,2021,yatak_1000,Bin kişiye düşen hastane yatağı,2.28
Kars,2021,yatak_1000,Bin kişiye düşen hastane yatağı,2.88
Kastamonu,2021,yatak_1000,Bin kişiye düşen hastane yatağı,2.98
Kayseri,2021,yatak_1000,Bin kişiye düşen hastane yatağı,3.44
Kilis,2021,yatak_1000,Bin kişiye düşen hastane yatağı,2.31
Kocaeli,2021,yatak_1000,Bin kişiye düşen hastane yatağı,2.41
Konya,2021,yatak_1000,Bin kişiye düşen hastane yatağı,3.85
Kütahya,2021,yatak_1000,Bin kişiye düşen hastane yatağı,3.43
Kırklareli,2021,yatak_1000,Bin kişiye düşen hastane yatağı,2.77
Kırıkkale,2021,yatak_1000,Bin kişiye düşen hastane yatağı,4.49
Kırşehir,2021,yatak_1000,Bin kişiye düşen hastane yatağı,2.47
Malatya,2021,yatak_1000,Bin kişiye düşen hastane yatağı,3.97
Manisa,2021,yatak_1000,Bin kişiye düşen hastane yatağı,3.3
Mardin,2021,yatak_1000,Bin kişiye düşen hastane yatağı,1.68
Mersin,2021,yatak_1000,Bin kişiye düşen hastane yatağı,2.67
Muğla,2021,yatak_1000,Bin kişiye düşen hastane yatağı,2.19
Muş,2021,yatak_1000,Bin kişiye düşen hastane yatağı,1.9
Nevşehir,2021,yatak_1000,Bin kişiye düşen hastane yatağı,2.78
Niğde,2021,yatak_1000,Bin kişiye düşen hastane yatağı,2.55
Ordu,2021,yatak_1000,Bin kişiye düşen hastane yatağı,3.01
Osmaniye,2021,yatak_1000,Bin kişiye düşen hastane yatağı,2.44
Rize,2021,yatak_1000,Bin kişiye düşen hastane yatağı,3.21
Sakarya,2021,yatak_1000,Bin kişiye düşen hastane yatağı,2.2
Samsun,2021,yatak_1000,Bin kişiye düşen hastane yatağı,3.88
Siirt,2021,yatak_1000,Bin kişiye düşen hastane yatağı,2.36
Sinop,2021,yatak_1000,Bin kişiye düşen hastane yatağı,3.59
Sivas,2021,yatak_1000,Bin kişiye düşen hastane yatağı,4.61
Tekirdağ,2021,yatak_1000,Bin kişiye düşen hastane yatağı,2.89
Tokat,2021,yatak_1000,Bin kişiye düşen hastane yatağı,3.82
Trabzon,2021,yatak_1000,Bin kişiye düşen hastane yatağı,4.18
Tunceli,2021,yatak_1000,Bin kişiye düşen hastane yatağı,1.79
Uşak,2021,yatak_1000,Bin kişiye düşen hastane yatağı,3.31
Van,2021,yatak_1000,Bin kişiye düşen hastane yatağı,2.66
Yalova,2021,yatak_1000,Bin kişiye düşen hastane yatağı,2.52
Yozgat,2021,yatak_1000,Bin kişiye düşen hastane yatağı,2.89
Zonguldak,2021,yatak_1000,Bin kişiye düşen hastane yatağı,3.92
Çanakkale,2021,yatak_1000,Bin kişiye düşen hastane yatağı,3.19
Çankırı,2021,yatak_1000,Bin kişiye düşen hastane yatağı,2.42
Çorum,2021,yatak_1000,Bin kişiye düşen hastane yatağı,3.26
İstanbul,2021,yatak_1000,Bin kişiye düşen hastane yatağı,2.96
İzmir,2021,yatak_1000,Bin kişiye düşen hastane yatağı,2.79
Şanlıurfa,2021,yatak_1000,Bin kişiye düşen hastane yatağı,1.97
Şırnak,2021,yatak_1000,Bin kişiye düşen hastane yatağı,1.33
Adana,2022,yatak_1000,Bin kişiye düşen hastane yatağı,3.43
Adıyaman,2022,yatak_1000,Bin kişiye düşen hastane yatağı,2.16
Afyon,2022,yatak_1000,Bin kişiye düşen hastane yatağı,3.14
Aksaray,2022,yatak_1000,Bin kişiye düşen hastane yatağı,2.58
Amasya,2022,yatak_1000,Bin kişiye düşen hastane yatağı,2.59
Ankara,2022,yatak_1000,Bin kişiye düşen hastane yatağı,4.13
Antalya,2022,yatak_1000,Bin kişiye düşen hastane yatağı,2.82
Ardahan,2022,yatak_1000,Bin kişiye düşen hastane yatağı,2.32
Artvin,2022,yatak_1000,Bin kişiye düşen hastane yatağı,2.13
Aydın,2022,yatak_1000,Bin kişiye düşen hastane yatağı,3.12
Ağrı,2022,yatak_1000,Bin kişiye düşen hastane yatağı,1.73
Balıkesir,2022,yatak_1000,Bin kişiye düşen hastane yatağı,2.69
Bartın,2022,yatak_1000,Bin kişiye düşen hastane yatağı,2.47
Batman,2022,yatak_1000,Bin kişiye düşen hastane yatağı,2.88
Bayburt,2022,yatak_1000,Bin kişiye düşen hastane yatağı,3.8
Bilecik,2022,yatak_1000,Bin kişiye düşen hastane yatağı,2.62
Bingöl,2022,yatak_1000,Bin kişiye düşen hastane yatağı,2.67
Bitlis,2022,yatak_1000,Bin kişiye düşen hastane yatağı,3.01
Bolu,2022,yatak_1000,Bin kişiye düşen hastane yatağı,4.8
Burdur,2022,yatak_1000,Bin kişiye düşen hastane yatağı,2.81
Bursa,2022,yatak_1000,Bin kişiye düşen hastane yatağı,2.63
Denizli,2022,yatak_1000,Bin kişiye düşen hastane yatağı,3.0
Diyarbakır,2022,yatak_1000,Bin kişiye düşen hastane yatağı,2.75
Düzce,2022,yatak_1000,Bin kişiye düşen hastane yatağı,2.22
Edirne,2022,yatak_1000,Bin kişiye düşen hastane yatağı,4.67
Elazığ,2022,yatak_1000,Bin kişiye düşen hastane yatağı,5.38
Erzincan,2022,yatak_1000,Bin kişiye düşen hastane yatağı,2.68
Erzurum,2022,yatak_1000,Bin kişiye düşen hastane yatağı,4.85
Eskişehir,2022,yatak_1000,Bin kişiye düşen hastane yatağı,3.98
Gaziantep,2022,yatak_1000,Bin kişiye düşen hastane yatağı,3.31
Giresun,2022,yatak_1000,Bin kişiye düşen hastane yatağı,3.88
Gümüşhane,2022,yatak_1000,Bin kişiye düşen hastane yatağı,2.69
Hakkari,2022,yatak_1000,Bin kişiye düşen hastane yatağı,1.79
Hatay,2022,yatak_1000,Bin kişiye düşen hastane yatağı,2.74
Isparta,2022,yatak_1000,Bin kişiye düşen hastane yatağı,4.77
Iğdır,2022,yatak_1000,Bin kişiye düşen hastane yatağı,1.6
Kahramanmaraş,2022,yatak_1000,Bin kişiye düşen hastane yatağı,2.64
Karabük,2022,yatak_1000,Bin kişiye düşen hastane yatağı,2.98
Karaman,2022,yatak_1000,Bin kişiye düşen hastane yatağı,2.2
Kars,2022,yatak_1000,Bin kişiye düşen hastane yatağı,2.94
Kastamonu,2022,yatak_1000,Bin kişiye düşen hastane yatağı,3.09
Kayseri,2022,yatak_1000,Bin kişiye düşen hastane yatağı,3.32
Kilis,2022,yatak_1000,Bin kişiye düşen hastane yatağı,4.26
Kocaeli,2022,yatak_1000,Bin kişiye düşen hastane yatağı,2.36
Konya,2022,yatak_1000,Bin kişiye düşen hastane yatağı,3.83
Kütahya,2022,yatak_1000,Bin kişiye düşen hastane yatağı,3.41
Kırklareli,2022,yatak_1000,Bin kişiye düşen hastane yatağı,2.74
Kırıkkale,2022,yatak_1000,Bin kişiye düşen hastane yatağı,4.53
Kırşehir,2022,yatak_1000,Bin kişiye düşen hastane yatağı,2.45
Malatya,2022,yatak_1000,Bin kişiye düşen hastane yatağı,4.37
Manisa,2022,yatak_1000,Bin kişiye düşen hastane yatağı,3.37
Mardin,2022,yatak_1000,Bin kişiye düşen hastane yatağı,1.66
Mersin,2022,yatak_1000,Bin kişiye düşen hastane yatağı,2.65
Muğla,2022,yatak_1000,Bin kişiye düşen hastane yatağı,2.23
Muş,2022,yatak_1000,Bin kişiye düşen hastane yatağı,1.89
Nevşehir,2022,yatak_1000,Bin kişiye düşen hastane yatağı,2.76
Niğde,2022,yatak_1000,Bin kişiye düşen hastane yatağı,2.5
Ordu,2022,yatak_1000,Bin kişiye düşen hastane yatağı,3.02
Osmaniye,2022,yatak_1000,Bin kişiye düşen hastane yatağı,2.26
Rize,2022,yatak_1000,Bin kişiye düşen hastane yatağı,3.26
Sakarya,2022,yatak_1000,Bin kişiye düşen hastane yatağı,2.21
Samsun,2022,yatak_1000,Bin kişiye düşen hastane yatağı,3.89
Siirt,2022,yatak_1000,Bin kişiye düşen hastane yatağı,2.36
Sinop,2022,yatak_1000,Bin kişiye düşen hastane yatağı,3.56
Sivas,2022,yatak_1000,Bin kişiye düşen hastane yatağı,4.61
Tekirdağ,2022,yatak_1000,Bin kişiye düşen hastane yatağı,2.82
Tokat,2022,yatak_1000,Bin kişiye düşen hastane yatağı,3.76
Trabzon,2022,yatak_1000,Bin kişiye düşen hastane yatağı,4.14
Tunceli,2022,yatak_1000,Bin kişiye düşen hastane yatağı,1.78
Uşak,2022,yatak_1000,Bin kişiye düşen hastane yatağı,3.07
Van,2022,yatak_1000,Bin kişiye düşen hastane yatağı,2.68
Yalova,2022,yatak_1000,Bin kişiye düşen hastane yatağı,2.37
Yozgat,2022,yatak_1000,Bin kişiye düşen hastane yatağı,3.01
Zonguldak,2022,yatak_1000,Bin kişiye düşen hastane yatağı,3.93
Çanakkale,2022,yatak_1000,Bin kişiye düşen hastane yatağı,3.22
Çankırı,2022,yatak_1000,Bin kişiye düşen hastane yatağı,2.43
Çorum,2022,yatak_1000,Bin kişiye düşen hastane yatağı,3.27
İstanbul,2022,yatak_1000,Bin kişiye düşen hastane yatağı,3.02
İzmir,2022,yatak_1000,Bin kişiye düşen hastane yatağı,2.81
Şanlıurfa,2022,yatak_1000,Bin kişiye düşen hastane yatağı,1.95
Şırnak,2022,yatak_1000,Bin kişiye düşen hastane yatağı,1.38
Adana,2023,yatak_1000,Bin kişiye düşen hastane yatağı,3.12
Adıyaman,2023,yatak_1000,Bin kişiye düşen hastane yatağı,1.89
Afyon,2023,yatak_1000,Bin kişiye düşen hastane yatağı,3.17
Aksaray,2023,yatak_1000,Bin kişiye düşen hastane yatağı,2.55
Amasya,2023,yatak_1000,Bin kişiye düşen hastane yatağı,2.58
Ankara,2023,yatak_1000,Bin kişiye düşen hastane yatağı,4.31
Antalya,2023,yatak_1000,Bin kişiye düşen hastane yatağı,2.8
Ardahan,2023,yatak_1000,Bin kişiye düşen hastane yatağı,2.26
Artvin,2023,yatak_1000,Bin kişiye düşen hastane yatağı,2.09
Aydın,2023,yatak_1000,Bin kişiye düşen hastane yatağı,3.09
Ağrı,2023,yatak_1000,Bin kişiye düşen hastane yatağı,1.82
Balıkesir,2023,yatak_1000,Bin kişiye düşen hastane yatağı,2.66
Bartın,2023,yatak_1000,Bin kişiye düşen hastane yatağı,2.45
Batman,2023,yatak_1000,Bin kişiye düşen hastane yatağı,2.8
Bayburt,2023,yatak_1000,Bin kişiye düşen hastane yatağı,2.38
Bilecik,2023,yatak_1000,Bin kişiye düşen hastane yatağı,2.67
Bingöl,2023,yatak_1000,Bin kişiye düşen hastane yatağı,2.44
Bitlis,2023,yatak_1000,Bin kişiye düşen hastane yatağı,2.96
Bolu,2023,yatak_1000,Bin kişiye düşen hastane yatağı,4.25
Burdur,2023,yatak_1000,Bin kişiye düşen hastane yatağı,2.78
Bursa,2023,yatak_1000,Bin kişiye düşen hastane yatağı,2.64
Denizli,2023,yatak_1000,Bin kişiye düşen hastane yatağı,3.07
Diyarbakır,2023,yatak_1000,Bin kişiye düşen hastane yatağı,2.73
Düzce,2023,yatak_1000,Bin kişiye düşen hastane yatağı,2.23
Edirne,2023,yatak_1000,Bin kişiye düşen hastane yatağı,4.63
Elazığ,2023,yatak_1000,Bin kişiye düşen hastane yatağı,5.22
Erzincan,2023,yatak_1000,Bin kişiye düşen hastane yatağı,2.73
Erzurum,2023,yatak_1000,Bin kişiye düşen hastane yatağı,4.93
Eskişehir,2023,yatak_1000,Bin kişiye düşen hastane yatağı,3.96
Gaziantep,2023,yatak_1000,Bin kişiye düşen hastane yatağı,4.11
Giresun,2023,yatak_1000,Bin kişiye düşen hastane yatağı,3.9
Gümüşhane,2023,yatak_1000,Bin kişiye düşen hastane yatağı,2.19
Hakkari,2023,yatak_1000,Bin kişiye düşen hastane yatağı,1.72
Hatay,2023,yatak_1000,Bin kişiye düşen hastane yatağı,3.25
Isparta,2023,yatak_1000,Bin kişiye düşen hastane yatağı,4.72
Iğdır,2023,yatak_1000,Bin kişiye düşen hastane yatağı,1.55
Kahramanmaraş,2023,yatak_1000,Bin kişiye düşen hastane yatağı,2.72
Karabük,2023,yatak_1000,Bin kişiye düşen hastane yatağı,2.94
Karaman,2023,yatak_1000,Bin kişiye düşen hastane yatağı,2.48
Kars,2023,yatak_1000,Bin kişiye düşen hastane yatağı,2.87
Kastamonu,2023,yatak_1000,Bin kişiye düşen hastane yatağı,3.04
Kayseri,2023,yatak_1000,Bin kişiye düşen hastane yatağı,3.35
Kilis,2023,yatak_1000,Bin kişiye düşen hastane yatağı,2.77
Kocaeli,2023,yatak_1000,Bin kişiye düşen hastane yatağı,2.59
Konya,2023,yatak_1000,Bin kişiye düşen hastane yatağı,3.79
Kütahya,2023,yatak_1000,Bin kişiye düşen hastane yatağı,3.44
Kırklareli,2023,yatak_1000,Bin kişiye düşen hastane yatağı,2.69
Kırıkkale,2023,yatak_1000,Bin kişiye düşen hastane yatağı,4.39
Kırşehir,2023,yatak_1000,Bin kişiye düşen hastane yatağı,2.43
Malatya,2023,yatak_1000,Bin kişiye düşen hastane yatağı,4.72
Manisa,2023,yatak_1000,Bin kişiye düşen hastane yatağı,3.21
Mardin,2023,yatak_1000,Bin kişiye düşen hastane yatağı,1.96
Mersin,2023,yatak_1000,Bin kişiye düşen hastane yatağı,2.68
Muğla,2023,yatak_1000,Bin kişiye düşen hastane yatağı,2.38
Muş,2023,yatak_1000,Bin kişiye düşen hastane yatağı,1.89
Nevşehir,2023,yatak_1000,Bin kişiye düşen hastane yatağı,2.71
Niğde,2023,yatak_1000,Bin kişiye düşen hastane yatağı,2.43
Ordu,2023,yatak_1000,Bin kişiye düşen hastane yatağı,2.97
Osmaniye,2023,yatak_1000,Bin kişiye düşen hastane yatağı,3.14
Rize,2023,yatak_1000,Bin kişiye düşen hastane yatağı,3.2
Sakarya,2023,yatak_1000,Bin kişiye düşen hastane yatağı,2.23
Samsun,2023,yatak_1000,Bin kişiye düşen hastane yatağı,3.84
Siirt,2023,yatak_1000,Bin kişiye düşen hastane yatağı,2.25
Sinop,2023,yatak_1000,Bin kişiye düşen hastane yatağı,2.87
Sivas,2023,yatak_1000,Bin kişiye düşen hastane yatağı,4.5
Tekirdağ,2023,yatak_1000,Bin kişiye düşen hastane yatağı,2.77
Tokat,2023,yatak_1000,Bin kişiye düşen hastane yatağı,3.69
Trabzon,2023,yatak_1000,Bin kişiye düşen hastane yatağı,4.01
Tunceli,2023,yatak_1000,Bin kişiye düşen hastane yatağı,1.68
Uşak,2023,yatak_1000,Bin kişiye düşen hastane yatağı,3.03
Van,2023,yatak_1000,Bin kişiye düşen hastane yatağı,2.73
Yalova,2023,yatak_1000,Bin kişiye düşen hastane yatağı,2.6
Yozgat,2023,yatak_1000,Bin kişiye düşen hastane yatağı,2.92
Zonguldak,2023,yatak_1000,Bin kişiye düşen hastane yatağı,3.91
Çanakkale,2023,yatak_1000,Bin kişiye düşen hastane yatağı,3.15
Çankırı,2023,yatak_1000,Bin kişiye düşen hastane yatağı,2.31
Çorum,2023,yatak_1000,Bin kişiye düşen hastane yatağı,3.23
İstanbul,2023,yatak_1000,Bin kişiye düşen hastane yatağı,2.99
İzmir,2023,yatak_1000,Bin kişiye düşen hastane yatağı,3.25
Şanlıurfa,2023,yatak_1000,Bin kişiye düşen hastane yatağı,1.93
Şırnak,2023,yatak_1000,Bin kişiye düşen hastane yatağı,1.3
Adana,2024,yatak_1000,Bin kişiye düşen hastane yatağı,3.16
Adıyaman,2024,yatak_1000,Bin kişiye düşen hastane yatağı,1.76
Afyon,2024,yatak_1000,Bin kişiye düşen hastane yatağı,3.17
Aksaray,2024,yatak_1000,Bin kişiye düşen hastane yatağı,2.56
Amasya,2024,yatak_1000,Bin kişiye düşen hastane yatağı,2.77
Ankara,2024,yatak_1000,Bin kişiye düşen hastane yatağı,4.25
Antalya,2024,yatak_1000,Bin kişiye düşen hastane yatağı,3.39
Ardahan,2024,yatak_1000,Bin kişiye düşen hastane yatağı,2.3
Artvin,2024,yatak_1000,Bin kişiye düşen hastane yatağı,2.19
Aydın,2024,yatak_1000,Bin kişiye düşen hastane yatağı,3.1
Ağrı,2024,yatak_1000,Bin kişiye düşen hastane yatağı,1.97
Balıkesir,2024,yatak_1000,Bin kişiye düşen hastane yatağı,2.67
Bartın,2024,yatak_1000,Bin kişiye düşen hastane yatağı,2.45
Batman,2024,yatak_1000,Bin kişiye düşen hastane yatağı,2.77
Bayburt,2024,yatak_1000,Bin kişiye düşen hastane yatağı,2.45
Bilecik,2024,yatak_1000,Bin kişiye düşen hastane yatağı,2.67
Bingöl,2024,yatak_1000,Bin kişiye düşen hastane yatağı,2.3
Bitlis,2024,yatak_1000,Bin kişiye düşen hastane yatağı,2.96
Bolu,2024,yatak_1000,Bin kişiye düşen hastane yatağı,4.21
Burdur,2024,yatak_1000,Bin kişiye düşen hastane yatağı,2.79
Bursa,2024,yatak_1000,Bin kişiye düşen hastane yatağı,2.64
Denizli,2024,yatak_1000,Bin kişiye düşen hastane yatağı,3.1
